DATAFLOW,FREQ: Frequency,TIME_PERIOD: Time,GEO_PICT: Pacific Island Countries and territories,INDICATOR: Indicator,RANGE: Range,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_POP_COAST(2.0),A: Annual,2018,PN: Pitcairn,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2019,PN: Pitcairn,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2020,PN: Pitcairn,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2021,PN: Pitcairn,COASTALPOPRF: Coastal population in relative frequency,10KM: 10km from coasts,100,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2012 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2010,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,102765,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2011,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,103027,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2012,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,103287,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2013,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,103550,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2014,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,103825,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2015,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,104104,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2016,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,104380,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2017,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,104665,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2018,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,104945,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2019,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,105227,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2020,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,105503,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2021,FM: Micronesia (Federated States of),COASTALPOPAF: Coastal population in absolute frequency,5KM: 5km from coasts,105754,N: units,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2010,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2011,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2012,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2013,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2014,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2015,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2016,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2017,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2018,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2019,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2020,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2021,TO: Tonga,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,84,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2010,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,104100,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2011,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,103600,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2012,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,103100,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2013,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,102700,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2014,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,102200,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2015,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,101700,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2016,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,101224,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2017,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,100793,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2018,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,100404,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2019,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,100061,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2020,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,99780,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2021,TO: Tonga,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,99532,N: units,,E: Estimated value,,Percentage of coastal population based on 2011 census. GPS Houshold locations with population data attached from recent census listing.
SPC:DF_POP_COAST(2.0),A: Annual,2010,AS: American Samoa,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,61,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2011,AS: American Samoa,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,61,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2012,AS: American Samoa,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,61,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2013,AS: American Samoa,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,61,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2014,AS: American Samoa,COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,61,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. Population data from census matched to census/administrative boundaries.
